Radio Mobile para Windows
Versión 11.6
** Datos del sitio izquierdo **
 Nombre
 Altura de antena (m)
** Datos del sitio de la derecha **
 Nombre
 Altura de antena (m)
** Datos de enlace **
 Frecuencia (GHz)
 Factor de curvatura de la tierra
** Perfil de trayectoria **
 Registros: Distancia(km) Altitud(m) Color(0-15) Altura(m) PérdidaEnlace(dB) [ Latitud(°) Longitud(°) Xmap Ymap AltitudHazRadio(m) Despeje(m) PrimerFresnel(m) Razón ]
Start
Antena_Cerro_Crocker
24,000
Antena_cerro_San_Joa
2,000
2,444500
1,333316759
0000,0000	0857,6	15	0	000.0	-00,642556	-090,325829	0741,5	0703,7	0881,6	0024,0
0000,0473	0819,8	15	0	000.0	-00,642676	-090,325421	0741,6	0703,7	0881,2	0061,4	0002,4	0025,53
0000,0945	0815,9	15	0	000.0	-00,642795	-090,325014	0741,8	0703,6	0880,8	0064,9	0003,4	0019,08
0000,1418	0812,1	15	0	000.0	-00,642915	-090,324607	0741,9	0703,6	0880,4	0068,3	0004,2	0016,40
0000,1890	0805,9	15	0	000.0	-00,643035	-090,324200	0742,1	0703,6	0879,9	0074,0	0004,8	0015,41
0000,2363	0796,5	15	0	000.0	-00,643155	-090,323793	0742,2	0703,5	0879,5	0083,0	0005,4	0015,46
0000,2835	0787,5	15	0	000.0	-00,643275	-090,323385	0742,4	0703,5	0879,1	0091,6	0005,9	0015,57
0000,3308	0778,4	15	0	000.0	-00,643395	-090,322978	0742,5	0703,4	0878,7	0100,3	0006,4	0015,79
0000,3780	0769,7	15	0	000.0	-00,643515	-090,322571	0742,7	0703,4	0878,3	0108,6	0006,8	0015,99
0000,4253	0761,1	15	0	000.0	-00,643635	-090,322164	0742,8	0703,3	0877,9	0116,8	0007,2	0016,22
0000,4725	0752,5	15	0	000.0	-00,643755	-090,321757	0743,0	0703,3	0877,5	0125,0	0007,6	0016,47
0000,5198	0746,8	15	0	000.0	-00,643875	-090,321350	0743,1	0703,2	0877,0	0130,2	0008,0	0016,37
0000,5670	0742,5	15	0	000.0	-00,643995	-090,320942	0743,3	0703,2	0876,6	0134,1	0008,3	0016,15
0000,6143	0739,0	15	0	000.0	-00,644115	-090,320535	0743,4	0703,2	0876,2	0137,2	0008,6	0015,87
0000,6615	0736,4	15	0	000.0	-00,644235	-090,320128	0743,6	0703,1	0875,8	0139,4	0009,0	0015,54
0000,7088	0734,5	15	0	000.0	-00,644355	-090,319721	0743,7	0703,1	0875,4	0140,9	0009,3	0015,18
0000,7560	0733,6	15	0	000.0	-00,644475	-090,319314	0743,9	0703,0	0875,0	0141,4	0009,6	0014,75
0000,8033	0732,7	15	0	000.0	-00,644595	-090,318907	0744,0	0703,0	0874,6	0141,9	0009,9	0014,37
0000,8505	0731,4	15	0	000.0	-00,644715	-090,318499	0744,2	0702,9	0874,2	0142,8	0010,2	0014,05
0000,8978	0729,7	15	0	000.0	-00,644835	-090,318092	0744,3	0702,9	0873,7	0144,0	0010,4	0013,80
0000,9450	0727,7	15	0	000.0	-00,644955	-090,317685	0744,5	0702,8	0873,3	0145,6	0010,7	0013,61
0000,9923	0725,4	15	0	000.0	-00,645075	-090,317278	0744,6	0702,8	0872,9	0147,5	0011,0	0013,45
0001,0395	0722,7	15	0	000.0	-00,645195	-090,316871	0744,8	0702,8	0872,5	0149,8	0011,2	0013,35
0001,0868	0719,7	15	0	000.0	-00,645315	-090,316463	0744,9	0702,7	0872,1	0152,4	0011,5	0013,29
0001,1340	0714,0	15	0	000.0	-00,645435	-090,316056	0745,1	0702,7	0871,7	0157,7	0011,7	0013,46
0001,1813	0706,1	15	0	000.0	-00,645555	-090,315649	0745,2	0702,6	0871,3	0165,2	0012,0	0013,82
0001,2285	0698,6	15	0	000.0	-00,645675	-090,315242	0745,4	0702,6	0870,9	0172,3	0012,2	0014,14
