Radio Mobile para Windows
Versión 11.6
** Datos del sitio izquierdo **
 Nombre
 Altura de antena (m)
** Datos del sitio de la derecha **
 Nombre
 Altura de antena (m)
** Datos de enlace **
 Frecuencia (GHz)
 Factor de curvatura de la tierra
** Perfil de trayectoria **
 Registros: Distancia(km) Altitud(m) Color(0-15) Altura(m) PérdidaEnlace(dB) [ Latitud(°) Longitud(°) Xmap Ymap AltitudHazRadio(m) Despeje(m) PrimerFresnel(m) Razón ]
Start
Antena_volcano_sierr
24,000
Antena_Aeropuerto_Ba
24,000
2,444500
1,333316759
0000,0000	0874,4	15	0	000.0	-00,836997	-091,090569	0458,5	0631,8	0898,4	0024,0
0000,0509	0858,2	15	0	000.0	-00,836800	-091,090156	0458,7	0631,9	0897,7	0039,5	0002,5	0015,82
0000,1018	0855,2	15	0	000.0	-00,836602	-091,089743	0458,8	0631,9	0897,0	0041,8	0003,5	0011,84
0000,1527	0852,3	15	0	000.0	-00,836405	-091,089331	0459,0	0632,0	0896,3	0044,0	0004,3	0010,17
0000,2037	0848,8	15	0	000.0	-00,836207	-091,088918	0459,1	0632,1	0895,6	0046,8	0005,0	0009,37
0000,2546	0845,2	15	0	000.0	-00,836010	-091,088506	0459,3	0632,1	0894,8	0049,6	0005,6	0008,90
0000,3055	0841,7	15	0	000.0	-00,835812	-091,088093	0459,4	0632,2	0894,1	0052,4	0006,1	0008,59
0000,3564	0838,2	15	0	000.0	-00,835615	-091,087680	0459,6	0632,3	0893,4	0055,2	0006,6	0008,37
0000,4073	0834,9	15	0	000.0	-00,835417	-091,087268	0459,8	0632,4	0892,7	0057,8	0007,0	0008,20
0000,4582	0831,6	15	0	000.0	-00,835219	-091,086855	0459,9	0632,4	0892,0	0060,4	0007,5	0008,08
0000,5092	0828,1	15	0	000.0	-00,835022	-091,086443	0460,1	0632,5	0891,3	0063,2	0007,9	0008,02
0000,5601	0823,9	15	0	000.0	-00,834824	-091,086030	0460,2	0632,6	0890,6	0066,7	0008,3	0008,07
0000,6110	0819,5	15	0	000.0	-00,834627	-091,085617	0460,4	0632,7	0889,9	0070,4	0008,6	0008,16
0000,6619	0814,9	15	0	000.0	-00,834429	-091,085205	0460,5	0632,7	0889,2	0074,3	0009,0	0008,28
