Radio Mobile para Windows
Versión 11.6
** Datos del sitio izquierdo **
 Nombre
 Altura de antena (m)
** Datos del sitio de la derecha **
 Nombre
 Altura de antena (m)
** Datos de enlace **
 Frecuencia (GHz)
 Factor de curvatura de la tierra
** Perfil de trayectoria **
 Registros: Distancia(km) Altitud(m) Color(0-15) Altura(m) PérdidaEnlace(dB) [ Latitud(°) Longitud(°) Xmap Ymap AltitudHazRadio(m) Despeje(m) PrimerFresnel(m) Razón ]
Start
Antena_Isla_Floreana
1,000
Antena_Cerro_ niño
12,000
5,800000
1,333316759
0000,0000	0317,3	15	0	000.0	-01,282827	-090,434975	0699,0	0490,8	0318,3	0001,0
0000,0542	0312,7	15	0	000.0	-01,282649	-090,434522	0699,2	0490,9	0318,0	0005,3	0001,7	0003,14
0000,1083	0310,8	15	0	000.0	-01,282470	-090,434069	0699,4	0490,9	0317,6	0006,8	0002,4	0002,88
0000,1625	0308,9	15	0	000.0	-01,282292	-090,433616	0699,5	0491,0	0317,3	0008,4	0002,9	0002,89
0000,2167	0307,4	15	0	000.0	-01,282114	-090,433163	0699,7	0491,1	0316,9	0009,5	0003,3	0002,85
0000,2709	0306,1	15	0	000.0	-01,281935	-090,432710	0699,9	0491,1	0316,6	0010,5	0003,7	0002,80
0000,3250	0305,2	15	0	000.0	-01,281757	-090,432257	0700,0	0491,2	0316,2	0011,0	0004,1	0002,70
0000,3792	0305,1	15	0	000.0	-01,281578	-090,431804	0700,2	0491,3	0315,9	0010,8	0004,4	0002,44
0000,4334	0304,7	15	0	000.0	-01,281400	-090,431352	0700,4	0491,3	0315,5	0010,8	0004,7	0002,30
0000,4876	0303,9	15	0	000.0	-01,281222	-090,430899	0700,5	0491,4	0315,2	0011,3	0005,0	0002,26
0000,5417	0302,8	15	0	000.0	-01,281043	-090,430446	0700,7	0491,5	0314,8	0012,0	0005,3	0002,28
0000,5959	0301,3	15	0	000.0	-01,280865	-090,429993	0700,9	0491,5	0314,5	0013,2	0005,5	0002,39
0000,6501	0299,0	15	0	000.0	-01,280687	-090,429540	0701,0	0491,6	0314,2	0015,2	0005,8	0002,63
0000,7043	0295,2	15	0	000.0	-01,280508	-090,429087	0701,2	0491,7	0313,8	0018,6	0006,0	0003,10
0000,7584	0291,6	15	0	000.0	-01,280330	-090,428634	0701,4	0491,7	0313,5	0021,9	0006,2	0003,51
0000,8126	0288,3	15	0	000.0	-01,280151	-090,428181	0701,5	0491,8	0313,1	0024,8	0006,5	0003,85
0000,8668	0285,2	15	0	000.0	-01,279973	-090,427728	0701,7	0491,9	0312,8	0027,6	0006,7	0004,14
0000,9210	0282,4	15	0	000.0	-01,279795	-090,427275	0701,9	0491,9	0312,5	0030,1	0006,9	0004,38
0000,9751	0279,6	15	0	000.0	-01,279616	-090,426823	0702,0	0492,0	0312,1	0032,5	0007,1	0004,60
0001,0293	0278,5	15	0	000.0	-01,279438	-090,426370	0702,2	0492,1	0311,8	0033,3	0007,3	0004,59
0001,0835	0277,1	15	0	000.0	-01,279259	-090,425917	0702,4	0492,1	0311,4	0034,3	0007,4	0004,61
